Paul Nicholas	Male	Person	GB	musical,pop,musicals,british,Soundtrack,10s,Disco,60s,70s,80s,UK,90s,male vocalists,00s,rock opera,Musical theatre,actor,hair,cats,tommy,Pop Life
Genki Rockets		Group	JP	japanese,j-pop,electronic,pop,House,female vocalists,JPop,electronica,electropop,Lumines,trance,electro,Asian,anime,no more heroes,Asian Pop,tetsuya mizuguchi,dance,happy,cute,electro house,space,summer,japan,female vocals,childlike,soaring,vocoder,00s,video game music,space pop,lastfm,2000s,female fronted,cartoons,utopian,group,Japanese pop,pop dance,00s pop,fictional,Innocent,virtual singer,pure,asian music,japanese female vocalists,2000s pop,nolife,psp,Soft electro,heavenly star,lumi,q entertainment,Genki Rockets,Lumines 2,not actually real,sickeningly sweet,cloud pop,genki rockers,Best JPop Group
Brook Benton	Male	Person	US	soul,rhythm and blues,50s,blues,rnb,oldies,male vocalists,pop,american,male,60s,easy listening,brook benton,70s,All,vocal,jazz,motown,lovely,Rhythm n blues,rhythm-blues,My Blues:  Brook Benton,classic rock,jazz vocal,80s,folk,USA,Traditional Pop,sunshine pop,funk,adult contemporary,beautiful,Awesome,swing,male vocal,songwriter,r&b,gospel,male vocalist,Christmas Songs,crooners,Beach,5 Stars,dinner,misc,actor,5,1959,United States,chillax,brill building,Myjukebox,icon,jive,swingtown,r n b,soul artist,American blues,country-western,leiwand4u fm,GrayCharles,Early Soul,leiwand - roots,Special to me,free range,Camden SC,leiwand - breaks,launchbar,new morning,1970s Soul,Sams Song,schmusesongs,20th century pop,buttery velvet,liver and onions,just a matter of time,Iceman- Jerry Butler,your all i want for christmas,free range negroes, Easy Listening 
Julian Lloyd Webber	Male	Person	GB	Classical,cello,80s,70s,edouardo lalo,contemporary classical,julian lloyd webber,seen live,male,modern,concerto,variations,london,Bach,modern classical,glass,paradox,allegro,andrew lloyd webber,psb,cellist,Philip Glass,rodrigo,Dvorak,popper,Elgar,faure,paganini,yehudi menuhin,contemp classical,slow music,anomaly,menuhin,Modernjazz,Lloyd Webber,Joaquin Rodrigo,saint saens,cello music,cello virtuoso,lutti lebt,yehudi,look of love,mod classical,1690 cello,been on countdown,busker h4terhaxx0rz,busker hater,cello moods,contemp,cooler than his brother,joolian,liverpool Pli,modern classical is quite the paradox,variations one to four,william lloyd webber,david popper,if i hear air on a g string one more time i might have to do a double van gogh,poppers gavotte,delius,barjansky,barjansky stradivarius,barjansky stradivarius 1690,british cello music,sarah chang,stradivarius,male instrumentalists,arioso,faure elegy,tchikovsky rococo,if i hear air on g one more time i might have to do a double van gogh,pop pieces made classic
小坂りゆ	Female	Person	JP	j-pop,japanese,female vocalists,JPop,anime,J-rock,Bemani,ddr,dance,Riyu Kosaka,pop,female vocalist,Anime music,JAPANESE STARS,Soundtrack,cute,techno,game,video game music,Dance dance revolution,rock,ost,japan,Beforu,trance,metal,Asian,jrock,Energetic,eurodance,videogame,anime soundtrack,anime ost,IIDX,kosakariyu,japanese female vocalists,bubblegum dance,valkyriex powerr,valkyreiex power,unforgettable songs from when i was a teenager,kosaka riyu,japanese female pop-rock,haruka,harukaex,harukaex s2i,valkyriex power,HarukaEX S2,cronowish power,valkyriex loves,valkyeriex loves,Scryed Edward Tracks Power,suavesfabio power,valkyriex love,harukaexS2,valkyeriex power,j-rock ddr anime,electronic,female,alternative,alternative rock,hard rock,power pop,favorites,industrial,Awesome,quirky,industrial rock,Favorite Artists,chinese,happy hardcore,snow,sweet,Girl,eurobeat,Japanese music,ending,x,trancecore,All,now playing,idol,from: japan,Jpop women solo,lemon,todo,anison,japanese experimental,beatmaniaIIDX,asian music,Asian Pop,japanese stuff,j pop,milla,japanes,np,Kiss Me,preview,claymore,future listening,japanese idol
Koyote	Male	Person		Korean,k-pop,dance,Kpop,techno,Asian,electronic,pop,female vocalists,k-music,Ballad,Club Music,just wanna dance,trance,Hip-Hop,electronica,seen live,hip hop,rap,sexy,electro,favorites,k-hiphop,K-RAP,lesser known yet streamable artists,Korea,seoul,Korean Hip-Hop,k-hop,VK,k-hip-hop,korea makes rap listenable,Korean Hip Hop,Korean rap,sound pellegrino,K-hip hop,lang lui,audition,KOREAN HIPHOP,kdance,best of korea,koyote,azn hip hop,khip-hop
A.D.A.M.		Group		eurodance,electronic,dance,pop,90s,italian,Disco,swedish,britpop,House,remix,90s dance,european,Eurovision,Euro Disco
Michael Crawford	Male	Person	GB	musical,Broadway,Soundtrack,Phantom of the Opera,opera,musicals,male vocalists,british,michael crawford,christmas,england,easy listening,andrew lloyd webber,vocal,pop,male vocalist,Musical theatre,Movie Music,Have Seen Live,Stage,best musicals,seen live,Classical,singer-songwriter,UK,Vocal Music,Like,loved,guilty pleasure,showtunes,Europe,actor,movie,cats,voices,cast recordings,show tunes,Cheryl,music for my sister,classical crossover,male solo artists,Vocal Pop,great male vocals,movie score composer,so what if i like musicals,Male Singers,hello dolly,musical classic opera musicals,salisbury,Wiltshire,south west england,voices to die for,Chandelier,angel of music,stage-and-screen,Raoul,self soothe,Christine Daee,Paris Opera House,so much better than gerry butler,male popular vocal,once upon a forest,ysabols show tunes and musicals,m crawford,lalamusic
Taylor Swift	Female	Person	US	country,pop,female vocalists,singer-songwriter,acoustic,taylor swift,country pop,american,seen live,female,pop rock,female vocalist,Love,00s,contemporary country,beautiful,folk,USA,pop country,modern country,guilty pleasure,amazing,rock,taylor,world,chill,chillout,3,World Music,sunflower,Skitz0rz,uitluisteren artist,holloween skitz0rz,fav888,my dance room,<3,teen pop,cute,Awesome,sweet,Favorite,Female country,legend,synthpop,talented,love story,2000s,lovely
BORN				visual kei,J-rock,japanese,metal,jrock,seen live,rock,born,PS Company,J-Metal,male vocalists,alternative rock,dutch,nagoya kei,metalcore,pop,hardcore,emo,singer-songwriter,nyhc,alternative metal,japan,emocore,sid,Japanese music,Lowlands,o,Gazette,fugly,Koteosa Kei,eroguro-kei,indie,alternative,hard rock,USA,2008,australian,Love,speed metal,psychedelic,singer,JPop,spoken word,Asian,00s,austrian,j-pop,Nu Metal,Curious,disbanded,reviewed,group,electro-acoustic,All,ny hardcore,Lowlands 2005,japanese metal,pretty cool,J-music,asian music,asian rock,00s rock,Asian Pop,v-rock,d'espairsray,ref,neo vk check out,innerearmedia,test vocal,BORNXD,M13SCREAM,borrn
ダウト		Group	JP	visual kei,J-rock,japanese,oshare kei,J-Indie,rock,seen live,indie,male vocalists,jazzy,japan,jrock,Awesome,Asian,00s,PS Company,jazz,bluesy,japanese rock,j-pop,visual,addictive,Visual Rock,my favorite,asian music,speed disk,Happy Hardcre,kouki,male,alternative,alternative rock,pop rock,JPop,favourite,Crap,want to see live,<3,everything,tokyo,group,All,vocal god,bad vocals,asian rock,Have Seen Live,00s rock,band i like,Asian Pop,suki,Mist of Rouge,too catchy,kantou,JMetalandRock,Crap vocalist,637,beautiful music x pretty men,speed-disk,dout,I llooovvvee iiitt,associated with people,J-Rock MP3 on Amazon,j-rock on spotify
VII-Sense		Group		visual kei,J-rock,japanese,metal,Juka,symphonic metal,rock,J-Metal,jrock,indie,male vocalists,Megadeth,Testament,exodus,red list entertainment,shaura,haohmaru,VII sense,2009,epic,trap,neoclassical metal,neoclassical,All,gaycore,chuck norris does not approve,if this were a pokemon i would catch it,kkk,roh,japanase,para vestidas,better than most bands,better than versailles,absolute mess,erina,VII-Sense,J-Rock MP3 on Amazon,j-rock on spotify
GD&TOP	Male	Person	KR	k-pop,Korean,Hip-Hop,Kpop,pop,big bang,g-dragon,male vocalists,yg family,rap,dance,electronic,gd,hip hop,Asian,boyband,please let me lick you,YG Entertainment,solo,rnb,BigBang,YG,singer-songwriter,Awesome,hot,<3,k-music,sexy,cute,K-RAP,Korea,heartbreaker,K-hip hop,Love,male vocalist,Favorite,south korea,idol,gdragon,urban,korea makes rap listenable,seen live,k-hiphop,addictive,bb,Korean Hip-Hop,bias,hot male vocalists,jiyong
DragonForce		Group	GB	Power metal,speed metal,metal,seen live,Extreme Power Metal,heavy metal,Progressive metal,british,symphonic metal,melodic metal,rock,DragonForce,epic metal,speed power metal,fantasy metal,hard rock,Melodic Power Metal,melodic speed metal,hardest metal known to man,english,UK,Awesome,thrash metal,power,guitar virtuoso
Foghat		Group	GB	classic rock,hard rock,rock,70s,Southern Rock,blues rock,blues,british,Boogie Rock,foghat,seen live,blues-rock,70s rock,rock n roll,arena rock,UK,guitar hero III,heavy metal,classic,70's,guitar,80s
Barbara Dickson	Female	Person	GB	female vocalists,Scottish,musical,pop,british,Soundtrack,showtunes,Musical theatre,Scottish Trad Folk,musicals musicals,female,jazz,70s,80s,singer-songwriter,vocal jazz,Soundtracks,scotland,musicals,female vocalist,4 Stars,musical theater,alan tarney,Bob Dylan,abba,fife,dunfermline,All,just a bit of fun,top stuff,Female - quality,cantora,One Voice,Escocia,British Girls,Hookie Mixture,Female solo artists,Need to Rate,Barbs Son has a dick,Barbara Dickson,b dickson,abgehakt
Elaine Paige	Female	Person	GB	female vocalists,musicals,musical,Broadway,musical theater,Musical theatre,seen live,Elaine Paige,80s,british,england,cats,female,pop,rock,UK,90s,female vocalist,showtunes,english,Female Voices,classy,Elaine Paige - One year of love,chillout,Classical,favorites,Traditional Pop,choir,Soundtracks,diva,loved,female vocal,Europe,check out,Songbirds,cast recordings,show tunes,ghey,All,Easy To Listen To,chick power blah,wanna see live,just a bit of fun,great vocals,bristish,so what if i like musicals,paige,best voice,Hertfordshire,Broadway Divas,pisces,now thats what i call music,east of england,Barnet,female popular vocal,inspires me,allisonl,love of england,elaine page
Marti Webb	Female	Person	GB	pop,musicals,female vocalists,british,london,musical,female vocal,Musical theatre,seen live,UK,england,Broadway,Europe,lesser known yet streamable artists,camden,All,north london,brent,Hardy,Barnet,Aida Foster stage school,Cricklewood,Female solo artists,m webb
Ray Shell				Dodo NKishi,joule,stex,Street Angels
Scorpions		Group	DE	hard rock,classic rock,rock,heavy metal,80s,seen live,german,metal,scorpions,70s,germany,hair metal,90s,Progressive rock,ballads,melodic metal,male vocalists,legend,melodic rock,rock ballads
Sarah Brightman & Cliff Richard	Female	Person	GB	female vocalists,opera,Classical,new age,pop,sarah brightman,classical crossover,british,chillout,vocal,female vocalist,ethereal,soprano,female,ambient,musical,beautiful,operatic pop,celtic,neoclassical,seen live,diva,crossover,classic,female vocal,easy listening,contemporary classical,rock,pop opera,english,Female Voices,Gothic,symphonic metal,romantic,female vocals,Broadway,folk,england,electronic,00s,Angelic Voices,musicals,sarah,Soundtrack,alternative,singer-songwriter,Dreamy,90s,relax,instrumental,Love,female artists,Symphonic Rock,beautiful voice
Sarah Brightman, Placido Domingo, Etc., Lorin Maazel; English Chamber Orchestra, Winchester Cathedral Choir				
Julie Covington	Female	Person	GB	musicals,british,female vocalists,opera,Soundtrack,female,70s,london,musical,female vocalist,female vocal,Myjukebox,Eclectic Vault,not streamable,best musicals,Female solo artists,female popular vocal
Nujabes	Male	Person	JP	Hip-Hop,japanese,Jazz Hop,chillout,trip-hop,jazz,hip hop,instrumental hip-hop,electronic,instrumental,downtempo,anime,nujabes,abstract hip-hop,jazz-hop,chill,japanese hip-hop,underground hip-hop,nu jazz,trip hop,japan,Samurai Champloo,Soundtrack,acid jazz,lounge,rap,instrumental hip hop,ambient,jazz rap,beats,jazzy,jazzy hip hop,electronica,hiphop,jazzy hip-hop,turntablism,alternative hip-hop,j-hop,cool jazz,soul,Japanese hip hop,RIP,piano,JPop,Mellow,smooth,producer,anime soundtrack
Old Blind Dogs		Group	GB	celtic,folk,Scottish,celtic folk,traditional,world,scottish folk,acoustic,irish,seen live,scotland,folk rock,celtic rock,Irish Folk,Old Blind Dogs,fiddle,fiddly,rock,bagpipes,male vocalists,All,indie,instrumental,british,reggae,medieval,90s,british folk,neofolk,lesser known yet streamable artists,2000s,2010s,United Kingdom,whistles,Focus,Middle-Eastern,Dudelsack,breton,shanty,spotify,irish traditional,javajustice,celta,6 stars,shanties,celtic fiddle folk,folkies,ceili band,celtic delicious,NTS,englishceltic folk,vine,An Danzza,scottish heritage,celtic folk and rock,Celtic Connections 2009,celtic kick,progressive celtic folk,keltiskt,sottish,ethno-irish,turlogh-celtic,brao,pipes and fidels,remove remove punk rock,remove remove tag punk,celta autentico,ZSongs,some reggae and Middle Eastern music rhythyms,old blind dogs celtic
Mai Fukai				
RIP SLYME		Group	JP	japanese,Hip-Hop,j-pop,japanese hip-hop,j-rap,hip hop,rap,JPop,j-hiphop,anime,J-rock,pop,j-urban,japan,J-music,j-hip hop,funky,rip slyme,hiphop,jrock,Japanese music,Soundtrack,male vocalists,jrap,gantz,j-hop,electronic,dance,ska-punk,J-Indie,indie,alternative,hardcore,Awesome,visual kei,newschool,punk,Asian,cool,alternative rap,anime ost,Japanese hip hop,j-hip-hop,jhiphop,jhip-hop,seen live,rock,indie rock,funk,quirky,ost,punk rock,fun,brilliant,jp,Japanese pop,My Favorites,Hip-Hip,from: japan,Animu,slow j-pop,valkyriex powerr,valkyreiex power,hip-hop favorites,j rap,unforgettable songs from when i was a teenager,j-group,jhop,Japani,j-stuff,jip hop,soundtrac,japanese traditions,tunes for on the road,would pop to see live,valkyriex power,j-hip-hop-rip slyme,HarukaEX S2,cronowish power,valkyriex loves,valkyeriex loves,Scryed Edward Tracks Power,valkyriex love,valkyeriex power,hdd,japhiphop,listened from asia radionica,FUNKY GRAMMAR UNIT
Vanilla Sky		Group	IT	pop punk,punk rock,punk,italian,rock,seen live,emo,alternative,Pop-punk,alternative rock,pop,pop rock,vanilla sky,power pop,male vocalists,italian rock,Punk-Rock,indie,cover,Awesome,male vocalist,powerpop,00s,emocore,frequency 2007,emo punk
Sandara				
Rose	Female	Person		french,female vocalists,acoustic,folk,chanson francaise,eurobeat,singer-songwriter,nouvelle scene francaise,chanson,Italo Disco,Female Guitarist,dance,Disco,seen live,pop,france,80s,francophone,Français,Chanson Française,techno,francais,ddr,italo-disco,nouvelle scene,french romantic touch,Soundtrack,heavy metal,electronic,indie,female,soul,japanese,doom metal,Love,minimal,minimal techno,soft,the ladies that should sit on my sofa or somewhere else in my flat because they are darlings and oh so lovely,dutch,cool,female vocalist,folk pop,hot,european,All,Bemani,italodisco,french folk,feminin,i love disco diamonds,artistes francais,metal,Hip-Hop,jazz,hip hop,rock,alternative,rap,sexy,albums I own,pop rock,album rock,french pop,romantic,House,tech house,beautiful,guitar,afternoon,girls,friendly,friend,deutsch,remix,beauty,ost,pretty,composer,video game,My,comedy,California,Why,sex,stoner,italian,game,powerpop,guilty pleasure,00s,80,Ballad,warm,happy hardcore,videogame,Favorite,video game music,pleasant,lovely
Soulja Boy	Male	Person		Hip-Hop,rap,Crunk,hip hop,snap music,fucking retarded,some gangsta shit of catastrophic proportion,Soulja Boy,Brutal Death Metal,shit,Dirty South,Crap,Officially Shit,technical progressive Death Metal,gay,why has God allowed to distribute that motherfucking shit,american,swag,THIS IS NOT HIP-HOP,throw some Ds on that bitch,what an asshole,seen live,the worst thing ever to happen to music,bathing apes,Crank Dat Cotton Gin,pop,rnb,snap,YOUUUUUUUUUUUUUUUUUUU,dance,hiphop,stupid,not music,yung dynasty,brutal death grind,chicago,based,racist,LIL B,KICKS A PREGNANT BITCH IN THE STOMACH,shit-hop,the gayest thing ever to happen to music,Soulja,they never shouldve gave you a record deal,emo,male vocalists,trap,piece of shit,garbage,terrible,lol,pop rap,one hit wonder,all things annoying in the world put together into one stupid bitch,die in a fire,ringtone rap,What the fuck was that,snap rap,this shit is killing hip-hop,comedy,amazing,overrated,annoying,southern,Gay Metal,swagger,chuck norris does not approve,wack,fail,Crunk Shit,Altar of the Metal Gods,Pencil,shit of catastrophic proportions,YOUUU,please fucking die,so what if I like it,Altar of the Metal Gods Black Metal,indie,USA,shoegaze,death metal,Trash,gangsta,One Hit Wonders,wanker,loser,crimes against humanity,talentless,pure garbage,not hip-hop,retarded,piece of crap,fag,southern hip-hop,post-music,Rap US,More Gay Than a San Fransisco Man in a Hawaiian Shirt Sniffing Some Liquid Gold and Watching Sex in the City,super mario hates this crap and wants to shit all over it,Lithuanian shit pop,gtfo
lynch.		Group	JP	J-rock,visual kei,nagoya kei,japanese,metal,J-Metal,jrock,rock,metalcore,Lynch,alternative metal,hard rock,seen live,indie,angura kei,Nu Metal,japanese rock,japanese metal,japan,J-Indie,alternative rock,Indies,male vocalists,nagoya,Asian,00s,Nu-metal,asian rock,alternative,hardcore,dark,screamo,Favorite Artists,eroguro kei,Visual-kei,nagoya-kei,hazuki,HarukaEX S2,electronic,punk,Progressive metal,death metal,visual,Shock Rock,jmetal,VK,valkyriex powerr,valkyreiex power,unforgettable songs from when i was a teenager,haruka,harukaex,harukaex s2i,valkyriex power,cronowish power,valkyriex loves,valkyeriex loves,Scryed Edward Tracks Power,suavesfabio power,valkyriex love,harukaexS2,valkyeriex power
